X,Y,Name,descriptio,timestamp,begin,end,altitudeMo,tessellate,extrude,visibility,drawOrder,icon,DEPARTAMEN,MUNICIPIO,RED,CODIGO_EST,TIPO,SUB_SEC,NIVEL,INSTITUCIO,AMBITO,ZONA_O_BAR,DIRECCION_,HORARO_DE_,HORARIO,No_CAMAS_E,No_CAMAS_O,No_CAMAS_I,No_CAMAS_U,No_CAMAS_1,No_MEDICO_,No_LIC_ENF,No_AUX_ENF,No_MEDIC_1,No_LIC_E_1,No_AUX_E_1,TOTAL_MEDI,TOTAL_LIC_,TOTAL_AUX_,TOTAL_RR_H,OTROS_RRHH,OTROS_RR_1,TOTAL_RR_1,TELEFONO_E,NOMBRE_DIR,CELULAR_RE,POBLAC_PRO,LATITUD,LONGITUD,layer,path,icon_url
-64.66565,-15.02207,SAN ANDRES,DEPARTAMENTO: BENI      <br>MUNICIPIO: SAN ANDRES<br>RED: 01 TRINIDAD<br>CODIGO_ESTABLECIMIENTO: 800128<br>TIPO: C.S. CON INTERNACION<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: G.A.M.<br>AMBITO: R<br>ZONA_O_BARRIO: SAN ANDRES<br>DIRECCION_E,,,,,"-1","0","-1",,,BENI,SAN ANDRES,01 TRINIDAD,"800128.0",C.S. CON INTERNACION,Público,1er NIVEL,G.A.M.,R,SAN ANDRES,LADISLAO VACA,12 Hrs.,CONTINUO,"1.0","2.0","4.0","0.0","0.0","1.0","0.0","1.0","0.0","1.0","2.0","1.0","1.0","3.0","5.0","0.0","2.0","2.0","72839840",ROBERTO CARLOS TOMICHA CHIPUNAVI,,"956732.0","-15.02207","-64.66565",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./0.png
-64.49854,-15.6894476,VILLA SAN PEDRO,DEPARTAMENTO: BENI      <br>MUNICIPIO: SAN ANDRES<br>RED: 01 TRINIDAD<br>CODIGO_ESTABLECIMIENTO: 800129<br>TIPO: C.S. CON INTERNACION<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: G.A.M.<br>AMBITO: R<br>ZONA_O_BARRIO: S/N<br>DIRECCION_ESTABLEC,,,,,"-1","0","-1",,,BENI,SAN ANDRES,01 TRINIDAD,"800129.0",C.S. CON INTERNACION,Público,1er NIVEL,G.A.M.,R,S/N,S/N,8 Hrs.,DISCONTINUO,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0",S/T,JOSE LUIS VILLCA MAMANI,,"956732.0","-15.6894476","-64.49854",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./0.png
-64.56675,-14.966756,SAN LORENZO,DEPARTAMENTO: BENI      <br>MUNICIPIO: SAN ANDRES<br>RED: 01 TRINIDAD<br>CODIGO_ESTABLECIMIENTO: 800130<br>TIPO: PUESTO DE SALUD<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: G.A.M.<br>AMBITO: R<br>ZONA_O_BARRIO: AV\CARRETERA<br>DIRECCION_ESTA,,,,,"-1","0","-1",,,BENI,SAN ANDRES,01 TRINIDAD,"800130.0",PUESTO DE SALUD,Público,1er NIVEL,G.A.M.,R,AV\CARRETERA,AV\CARRETERA,6 Hrs.,CONTINUO,"1.0","1.0","1.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0",S/T,ELVIS ANGEL CABRERA BLANCO,,"956732.0","-14.966756","-64.56675",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./0.png
-63.86497,-15.24205175,PUENTE SAN PABLO,DEPARTAMENTO: BENI      <br>MUNICIPIO: SAN ANDRES<br>RED: 01 TRINIDAD<br>CODIGO_ESTABLECIMIENTO: 800131<br>TIPO: C.S. AMBULATORIO<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: G.A.M.<br>AMBITO: U<br>ZONA_O_BARRIO: ZONA BENI<br>DIRECCION_ESTABL,,,,,"-1","0","-1",,,BENI,SAN ANDRES,01 TRINIDAD,"800131.0",C.S. AMBULATORIO,Público,1er NIVEL,G.A.M.,U,ZONA BENI,CALLE SANTA CRUZ,24 Hrs.,CONTINUO,"4.0","5.0","5.0","0.0","0.0","6.0","2.0","4.0","2.0","1.0","1.0","8.0","3.0","5.0","16.0","1.0","8.0","9.0",S/T,ARCELIO DIEZ ROCHA,,"956732.0","-15.24205175","-63.86497",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./0.png
-64.2432,-15.0971,SANTA ROSA KM-100,DEPARTAMENTO: BENI      <br>MUNICIPIO: SAN ANDRES<br>RED: 01 TRINIDAD<br>CODIGO_ESTABLECIMIENTO: 800132<br>TIPO: C.S. AMBULATORIO<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: G.A.M.<br>AMBITO: R<br>ZONA_O_BARRIO: SANTA ROSA<br>DIRECCION_ESTAB,,,,,"-1","0","-1",,,BENI,SAN ANDRES,01 TRINIDAD,"800132.0",C.S. AMBULATORIO,Público,1er NIVEL,G.A.M.,R,SANTA ROSA,AV. PRINCIPAL,6 Hrs.,CONTINUO,"0.0","2.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0",S/T,REINALDO CHOVIORE SAAVEDRA,,"956732.0","-15.0971","-64.24320",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./0.png
-64.6533,-14.9632,SOMOPAE,DEPARTAMENTO: BENI      <br>MUNICIPIO: SAN ANDRES<br>RED: 01 TRINIDAD<br>CODIGO_ESTABLECIMIENTO: 800133<br>TIPO: PUESTO DE SALUD<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: G.A.M.<br>AMBITO: R<br>ZONA_O_BARRIO: SOMOPAE<br>DIRECCION_ESTABLECI,,,,,"-1","0","-1",,,BENI,SAN ANDRES,01 TRINIDAD,"800133.0",PUESTO DE SALUD,Público,1er NIVEL,G.A.M.,R,SOMOPAE,CARRETERA A MIRAFLORES,8 Hrs.,DISCONTINUO,"0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0",S/T,LUIS ALFREDO MENDOZA ROJAS,,"956732.0","-14.9632","-64.65330",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./0.png
-64.6812,-15.0871,VILLA ALBA,DEPARTAMENTO: BENI      <br>MUNICIPIO: SAN ANDRES<br>RED: 01 TRINIDAD<br>CODIGO_ESTABLECIMIENTO: 800134<br>TIPO: PUESTO DE SALUD<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: G.A.M.<br>AMBITO: R<br>ZONA_O_BARRIO: RURAL<br>DIRECCION_ESTABLECIMI,,,,,"-1","0","-1",,,BENI,SAN ANDRES,01 TRINIDAD,"800134.0",PUESTO DE SALUD,Público,1er NIVEL,G.A.M.,R,RURAL,AVENIDA EL CARMEN,8 Hrs.,CONTINUO,"0.0","2.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0",S/T,MERCEDES MERCADO CORTEZ,,"956732.0","-15.0871","-64.68120",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./0.png
-64.95239,-12.060345,MONTE AZUL 2,DEPARTAMENTO: BENI      <br>MUNICIPIO: SAN JOAQUIN<br>RED: 04 MAMORE<br>CODIGO_ESTABLECIMIENTO: 800135<br>TIPO: C.S. AMBULATORIO<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: G.A.M.<br>AMBITO: R<br>ZONA_O_BARRIO: MONTE AZUL<br>DIRECCION_ESTABL,,,,,"-1","0","-1",,,BENI,SAN JOAQUIN,04 MAMORE,"800135.0",C.S. AMBULATORIO,Público,1er NIVEL,G.A.M.,R,MONTE AZUL,MONTE AZUL,24 Hrs.,CONTINUO,"2.0","2.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","3.0","0.0","3.0","67286014",RUDDY SAE TOCON,,"956732.0","-12.060345","-64.95239",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./0.png
-64.6714,-13.0403,HENRY K. BEYE,DEPARTAMENTO: BENI      <br>MUNICIPIO: SAN JOAQUIN<br>RED: 04 MAMORE<br>CODIGO_ESTABLECIMIENTO: 800136<br>TIPO: C.S. INTEGRAL<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: G.A.M.<br>AMBITO: U<br>ZONA_O_BARRIO: SAN PEDRO<br>DIRECCION_ESTABLECIM,,,,,"-1","0","-1",,,BENI,SAN JOAQUIN,04 MAMORE,"800136.0",C.S. INTEGRAL,Público,1er NIVEL,G.A.M.,U,SAN PEDRO,ALFONSO LORRIAGA,24 Hrs.,CONTINUO,"1.0","3.0","16.0","0.0","0.0","8.0","3.0","16.0","1.0","0.0","0.0","9.0","3.0","16.0","28.0","21.0","0.0","21.0",S/T,EVA SALVATIERRA PARADA,,"956732.0","-13.0403","-64.67140",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./0.png
-64.61807,-13.270131,SAN RAMON,DEPARTAMENTO: BENI      <br>MUNICIPIO: SAN RAMON BENI<br>RED: 04 MAMORE<br>CODIGO_ESTABLECIMIENTO: 800138<br>TIPO: C.S. INTEGRAL<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: G.A.M.<br>AMBITO: U<br>ZONA_O_BARRIO: MACHUPO<br>DIRECCION_ESTABLECI,,,,,"-1","0","-1",,,BENI,SAN RAMON BENI,04 MAMORE,"800138.0",C.S. INTEGRAL,Público,1er NIVEL,G.A.M.,U,MACHUPO,GREGORIO CARAZO,6 Hrs.,CONTINUO,"3.0","2.0","12.0","0.0","0.0","5.0","1.0","13.0","1.0","1.0","3.0","6.0","2.0","16.0","24.0","18.0","3.0","21.0","74757107",YAQUELINE YUMA,,"956732.0","-13.270131","-64.61807",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./0.png
-64.61777,-13.269674,POLICON. SAN RAMON,DEPARTAMENTO: BENI      <br>MUNICIPIO: SAN RAMON BENI<br>RED: 04 MAMORE<br>CODIGO_ESTABLECIMIENTO: 800139<br>TIPO: POLICONSULTORIO<br>SUB_SEC: Seguridad Social (CAJAS)<br>NIVEL: 1er NIVEL<br>INSTITUCION: Caja Nacional de Salud<br>AMBITO: U<br>ZONA_O_BARR,,,,,"-1","0","-1",,,BENI,SAN RAMON BENI,04 MAMORE,"800139.0",POLICONSULTORIO,Seguridad Social (CAJAS),1er NIVEL,Caja Nacional de Salud,U,ZONA MACHUPO,CALLE GREGORIO CARRAZO,6 Hrs.,CONTINUO,"0.0","2.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","71126440",CARLA LORENA CANIDO ROMAN,,"956732.0","-13.269674","-64.61777",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./0.png
-65.00439,-12.801345,PUERTO SILES,DEPARTAMENTO: BENI      <br>MUNICIPIO: PUERTO SILES<br>RED: 04 MAMORE<br>CODIGO_ESTABLECIMIENTO: 800140<br>TIPO: C.S. CON INTERNACION<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: G.A.M.<br>AMBITO: R<br>ZONA_O_BARRIO: PUERTO SILES<br>DIRECCION,,,,,"-1","0","-1",,,BENI,PUERTO SILES,04 MAMORE,"800140.0",C.S. CON INTERNACION,Público,1er NIVEL,G.A.M.,R,PUERTO SILES,PUERTO SILES,24 Hrs.,CONTINUO,"3.0","2.0","3.0","0.0","0.0","2.0","1.0","3.0","0.0","0.0","0.0","2.0","1.0","3.0","6.0","1.0","0.0","1.0","71144537",MOLINA CUELLAR,,"956732.0","-12.801345","-65.00439",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./0.png
-65.09639,-12.272345,STA. ROSA DE VIGO,DEPARTAMENTO: BENI      <br>MUNICIPIO: PUERTO SILES<br>RED: 04 MAMORE<br>CODIGO_ESTABLECIMIENTO: 800141<br>TIPO: C.S. AMBULATORIO<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: G.A.M.<br>AMBITO: R<br>ZONA_O_BARRIO: SANTA ROSA DE VIGO<br>DIRECCI,,,,,"-1","0","-1",,,BENI,PUERTO SILES,04 MAMORE,"800141.0",C.S. AMBULATORIO,Público,1er NIVEL,G.A.M.,R,SANTA ROSA DE VIGO,SANTA ROSA DE VIO,24 Hrs.,CONTINUO,"1.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0",S/T,GERMAN LINARES ROCA,,"956732.0","-12.272345","-65.09639",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./0.png
-63.69738,-13.270386,BELLA VISTA,DEPARTAMENTO: BENI      <br>MUNICIPIO: MAGDALENA<br>RED: 03 ITENEZ<br>CODIGO_ESTABLECIMIENTO: 800142<br>TIPO: C.S. CON INTERNACION<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: G.A.M.<br>AMBITO: R<br>ZONA_O_BARRIO: JUNTA SAN MARTIN<br>DIRECCIO,,,,,"-1","0","-1",,,BENI,MAGDALENA,03 ITENEZ,"800142.0",C.S. CON INTERNACION,Público,1er NIVEL,G.A.M.,R,JUNTA SAN MARTIN,AV. AEROPUERTO S/N,24 Hrs.,CONTINUO,"1.0","0.0","1.0","0.0","0.0","2.0","0.0","5.0","0.0","1.0","1.0","2.0","1.0","6.0","9.0","1.0","5.0","6.0",S/T,MARIO ROBERTO CONDORI ALI,,"956732.0","-13.270386","-63.69738",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./0.png
-64.2374,-12.4663,BUENA VISTA,DEPARTAMENTO: BENI      <br>MUNICIPIO: MAGDALENA<br>RED: 03 ITENEZ<br>CODIGO_ESTABLECIMIENTO: 800143<br>TIPO: C.S. AMBULATORIO<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: G.A.M.<br>AMBITO: R<br>ZONA_O_BARRIO: Z/ CENTRAL<br>DIRECCION_ESTABLEC,,,,,"-1","0","-1",,,BENI,MAGDALENA,03 ITENEZ,"800143.0",C.S. AMBULATORIO,Público,1er NIVEL,G.A.M.,R,Z/ CENTRAL,AV/ PRINCIPAL AL LADO DE LA ALCALDIA,6 Hrs.,DISCONTINUO,"0.0","0.0","1.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0",S/T,PABLO SUAREZ CUELLAR,,"956732.0","-12.4663","-64.23740",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./0.png
-64.06146,-12.59302,LA CAYOBA,DEPARTAMENTO: BENI      <br>MUNICIPIO: MAGDALENA<br>RED: 03 ITENEZ<br>CODIGO_ESTABLECIMIENTO: 800144<br>TIPO: PUESTO DE SALUD<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: G.A.M.<br>AMBITO: R<br>ZONA_O_BARRIO: 7 DE OCTUBRE<br>DIRECCION_ESTABLE,,,,,"-1","0","-1",,,BENI,MAGDALENA,03 ITENEZ,"800144.0",PUESTO DE SALUD,Público,1er NIVEL,G.A.M.,R,7 DE OCTUBRE,7 DE OCTUBRE,6 Hrs.,DISCONTINUO,"1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","68968927",YANET MALALA AROCA,,"956732.0","-12.59302","-64.06146",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./0.png
-64.05709,-13.253998,BOLIVIANO CANADIENSE MA. MAGDALENA,DEPARTAMENTO: BENI      <br>MUNICIPIO: MAGDALENA<br>RED: 03 ITENEZ<br>CODIGO_ESTABLECIMIENTO: 800145<br>TIPO: C.S. INTEGRAL<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: G.A.M.<br>AMBITO: U<br>ZONA_O_BARRIO: Z/ 18 DE NOVIEMBRE<br>DIRECCION_EST,,,,,"-1","0","-1",,,BENI,MAGDALENA,03 ITENEZ,"800145.0",C.S. INTEGRAL,Público,1er NIVEL,G.A.M.,U,Z/ 18 DE NOVIEMBRE,AV/ 6 DE AGOSTO18,24 Hrs.,CONTINUO,"2.0","1.0","12.0","0.0","0.0","5.0","2.0","9.0","1.0","0.0","1.0","6.0","2.0","10.0","18.0","3.0","3.0","6.0",3886-2225,GABY FLORES RODRIGUEZ,,"956732.0","-13.253998","-64.05709",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./0.png
-64.03233,-13.155438,POLICON.  MAGDALENA,DEPARTAMENTO: BENI      <br>MUNICIPIO: MAGDALENA<br>RED: 03 ITENEZ<br>CODIGO_ESTABLECIMIENTO: 800147<br>TIPO: POLICONSULTORIO<br>SUB_SEC: Seguridad Social (CAJAS)<br>NIVEL: 1er NIVEL<br>INSTITUCION: Caja Nacional de Salud<br>AMBITO: U<br>ZONA_O_BARRIO: Z,,,,,"-1","0","-1",,,BENI,MAGDALENA,03 ITENEZ,"800147.0",POLICONSULTORIO,Seguridad Social (CAJAS),1er NIVEL,Caja Nacional de Salud,U,Z/ 3 DE MAYO,C/ BOLIVAR ESQUINA CARMELO CUELLAR,6 Hrs.,DISCONTINUO,"0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","2.0","2.0","1.0","3.0",S/T,NEMECIO CARLOS VARGAS SANCHEZ,,"956732.0","-13.155438","-64.03233",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./0.png
-64.14586,-12.534289,NUEVA CALAMA,DEPARTAMENTO: BENI      <br>MUNICIPIO: MAGDALENA<br>RED: 03 ITENEZ<br>CODIGO_ESTABLECIMIENTO: 800148<br>TIPO: C.S. AMBULATORIO<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: G.A.M.<br>AMBITO: R<br>ZONA_O_BARRIO: COM. NUEVA CALAMA<br>DIRECCION_E,,,,,"-1","0","-1",,,BENI,MAGDALENA,03 ITENEZ,"800148.0",C.S. AMBULATORIO,Público,1er NIVEL,G.A.M.,R,COM. NUEVA CALAMA,DETRAS DEL COLEGIO,6 Hrs.,DISCONTINUO,"1.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0",S/T,MARY ISABEL YAUNE RAPU,,"956732.0","-12.534289","-64.14586",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./0.png
-63.47278,-13.140751,OROBAYAYA,DEPARTAMENTO: BENI      <br>MUNICIPIO: MAGDALENA<br>RED: 03 ITENEZ<br>CODIGO_ESTABLECIMIENTO: 800149<br>TIPO: C.S. AMBULATORIO<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: G.A.M.<br>AMBITO: R<br>ZONA_O_BARRIO: Z/ 27 DE MAYO<br>DIRECCION_ESTAB,,,,,"-1","0","-1",,,BENI,MAGDALENA,03 ITENEZ,"800149.0",C.S. AMBULATORIO,Público,1er NIVEL,G.A.M.,R,Z/ 27 DE MAYO,C/ 18 DE NOVIEMBRE,6 Hrs.,DISCONTINUO,"1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0",S/T,MABEL MALALA SORIA,,"956732.0","-13.140751","-63.47278",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./0.png
-64.1004,-12.6243,SAN BORJA,DEPARTAMENTO: BENI      <br>MUNICIPIO: MAGDALENA<br>RED: 03 ITENEZ<br>CODIGO_ESTABLECIMIENTO: 800150<br>TIPO: PUESTO DE SALUD<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: G.A.M.<br>AMBITO: R<br>ZONA_O_BARRIO: SAN BORJA<br>DIRECCION_ESTABLECIM,,,,,"-1","0","-1",,,BENI,MAGDALENA,03 ITENEZ,"800150.0",PUESTO DE SALUD,Público,1er NIVEL,G.A.M.,R,SAN BORJA,AVENIDA PRINCIPAL,6 Hrs.,DISCONTINUO,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0",S/T,JORGE RIBERA TAURY,,"956732.0","-12.6243","-64.10040",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./0.png
-63.37819,-12.658276,VERSALLES,DEPARTAMENTO: BENI      <br>MUNICIPIO: MAGDALENA<br>RED: 03 ITENEZ<br>CODIGO_ESTABLECIMIENTO: 800151<br>TIPO: C.S. AMBULATORIO<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: G.A.M.<br>AMBITO: R<br>ZONA_O_BARRIO: VERSALLE<br>DIRECCION_ESTABLECIM,,,,,"-1","0","-1",,,BENI,MAGDALENA,03 ITENEZ,"800151.0",C.S. AMBULATORIO,Público,1er NIVEL,G.A.M.,R,VERSALLE,X,6 Hrs.,DISCONTINUO,"1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0",S/T,ZULEMA JIMENEZ GUZMAN,,"956732.0","-12.658276","-63.37819",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./0.png
-63.69628,-13.657397,HUGO BANZER (BAURES),DEPARTAMENTO: BENI      <br>MUNICIPIO: BAURES<br>RED: 03 ITENEZ<br>CODIGO_ESTABLECIMIENTO: 800152<br>TIPO: C.S. CON INTERNACION<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: G.A.M.<br>AMBITO: R<br>ZONA_O_BARRIO: ALEJO EMORICE<br>DIRECCION_ESTA,,,,,"-1","0","-1",,,BENI,BAURES,03 ITENEZ,"800152.0",C.S. CON INTERNACION,Público,1er NIVEL,G.A.M.,R,ALEJO EMORICE,CALLE/ PANDO,24 Hrs.,CONTINUO,"0.0","0.0","4.0","0.0","0.0","6.0","1.0","8.0","2.0","1.0","1.0","8.0","2.0","9.0","19.0","9.0","5.0","14.0","63490839",JESUS ALBERTO AYLLON CASTEDO,,"956732.0","-13.657397","-63.69628",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./0.png
-61.92339,-13.438345,CAFETAL,DEPARTAMENTO: BENI      <br>MUNICIPIO: BAURES<br>RED: 03 ITENEZ<br>CODIGO_ESTABLECIMIENTO: 800153<br>TIPO: C.S. CON INTERNACION<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: G.A.M.<br>AMBITO: R<br>ZONA_O_BARRIO: RURAL<br>DIRECCION_ESTABLECIMIE,,,,,"-1","0","-1",,,BENI,BAURES,03 ITENEZ,"800153.0",C.S. CON INTERNACION,Público,1er NIVEL,G.A.M.,R,RURAL,ENTRE AV. JUAN CAMACHO   Y  AGAPARCO TOLEDO,24 Hrs.,CONTINUO,"2.0","2.0","4.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","63501832",DANITZA BUSTILLOS LOPEZ,,"956732.0","-13.438345","-61.92339",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./0.png
-63.7394,-13.719345,JASIAQUIRI,DEPARTAMENTO: BENI      <br>MUNICIPIO: BAURES<br>RED: 03 ITENEZ<br>CODIGO_ESTABLECIMIENTO: 800154<br>TIPO: C.S. AMBULATORIO<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: G.A.M.<br>AMBITO: R<br>ZONA_O_BARRIO: 1 DE MAYO<br>DIRECCION_ESTABLECIMIE,,,,,"-1","0","-1",,,BENI,BAURES,03 ITENEZ,"800154.0",C.S. AMBULATORIO,Público,1er NIVEL,G.A.M.,R,1 DE MAYO,1 DE MAYO,6 Hrs.,DISCONTINUO,"0.0","0.0","2.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","1.0","0.0","1.0",S/T,FELIX ATIARE VACA,,"956732.0","-13.719345","-63.73940",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./0.png
-61.87739,-13.523345,REMANZO,DEPARTAMENTO: BENI      <br>MUNICIPIO: BAURES<br>RED: 03 ITENEZ<br>CODIGO_ESTABLECIMIENTO: 800155<br>TIPO: C.S. CON INTERNACION<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: G.A.M.<br>AMBITO: R<br>ZONA_O_BARRIO: RURAL<br>DIRECCION_ESTABLECIMIE,,,,,"-1","0","-1",,,BENI,BAURES,03 ITENEZ,"800155.0",C.S. CON INTERNACION,Público,1er NIVEL,G.A.M.,R,RURAL,AV. REMANSO PRADO,6 Hrs.,DISCONTINUO,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","2.0","1.0","3.0",S/T,CESAR RIBERA ALGARAÑAZ,,"956732.0","-13.523345","-61.87739",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./0.png
-63.80221,-13.523345,EL CARMEN,DEPARTAMENTO: BENI      <br>MUNICIPIO: HUARACAJE<br>RED: 03 ITENEZ<br>CODIGO_ESTABLECIMIENTO: 800156<br>TIPO: C.S. AMBULATORIO<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: G.A.M.<br>AMBITO: R<br>ZONA_O_BARRIO: B/ 18 DE NOVIEMBRE<br>DIRECCION_,,,,,"-1","0","-1",,,BENI,HUARACAJE,03 ITENEZ,"800156.0",C.S. AMBULATORIO,Público,1er NIVEL,G.A.M.,R,B/ 18 DE NOVIEMBRE,C/ 18 DE NOVIEMBRE ENTRE C/1 DE MAYO,12 Hrs.,CONTINUO,"1.0","2.0","6.0","0.0","0.0","3.0","0.0","2.0","0.0","0.0","0.0","3.0","0.0","2.0","5.0","0.0","5.0","5.0","67469703",LETICIA FLORES INGALA,,"956732.0","-13.523345","-63.80221",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./0.png
